genus,species,accession,phenotype,antibiotic,measurement_value,assign_phenotype,recategorized_MIC
Acinetobacter,baumannii,SRR3225049,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3225059,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3225230,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3225231,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3225233,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3225236,Susceptible,CAZ,4.0,Susceptible,4.0
Acinetobacter,baumannii,SRR3225238,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3225241,Susceptible,CAZ,4.0,Susceptible,4.0
Acinetobacter,baumannii,SRR3225242,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3225244,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3225248,Intermediate,CAZ,16.0,Resistant,16.0
Salmonella,enterica,SRR3225369,Resistant,GEN,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3226989,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3227002,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3227004,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3227005,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3227007,Susceptible,CAZ,4.0,Susceptible,4.0
Acinetobacter,baumannii,SRR3227008,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3227011,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3227028,Susceptible,CAZ,4.0,Susceptible,4.0
Acinetobacter,baumannii,SRR3227030,Susceptible,CAZ,4.0,Susceptible,4.0
Acinetobacter,baumannii,SRR3227031,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3227037,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3227045,Susceptible,CAZ,4.0,Susceptible,4.0
Acinetobacter,baumannii,SRR3227048,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3228479,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3228491,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3228493,Susceptible,CAZ,2.0,Susceptible,2.0
Acinetobacter,baumannii,SRR3228534,Susceptible,CAZ,4.0,Susceptible,4.0
Acinetobacter,baumannii,SRR3228537,Susceptible,CAZ,4.0,Susceptible,4.0
Acinetobacter,baumannii,SRR3228538,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3228539,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3228544,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3228549,Susceptible,CAZ,4.0,Susceptible,4.0
Acinetobacter,baumannii,SRR3228557,Susceptible,CAZ,2.0,Susceptible,2.0
Acinetobacter,baumannii,SRR3228559,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3228561,Susceptible,CAZ,2.0,Susceptible,2.0
Acinetobacter,baumannii,SRR3228563,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3228564,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3228569,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3228575,Intermediate,CAZ,16.0,Resistant,16.0
Campylobacter,jejuni,SRR3241809,Resistant,TET,64.0,Resistant,64.0
Escherichia,coli,SRR3242018,Susceptible,GEN,0.25,Susceptible,0.25
Acinetobacter,baumannii,SRR3242034,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3242039,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3242044,Intermediate,CAZ,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR3242051,Susceptible,CAZ,8.0,Susceptible,8.0
Salmonella,enterica,SRR3242213,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3242326,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3242342,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3242354,Susceptible,GEN,0.5,Susceptible,0.5
Streptococcus,pneumoniae,SRR325169,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,SRR325171,Resistant,ERY,8.0,Resistant,8.0
Streptococcus,pneumoniae,SRR325175,Resistant,ERY,8.0,Resistant,8.0
Streptococcus,pneumoniae,SRR327027,Resistant,ERY,32.0,Resistant,32.0
Salmonella,enterica,SRR3271883,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR3271890,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3289784,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3289805,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3289806,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR3290089,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR3290090,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR3290091,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3294534,Intermediate,GEN,4.0,Susceptible,4.0
Salmonella,enterica,SRR3295506,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295527,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295538,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR3295552,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295556,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295576,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295584,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295590,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295594,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295608,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295612,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295634,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295642,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295643,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295657,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295659,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295665,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295674,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295677,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295681,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295705,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295709,Resistant,GEN,8.0,Resistant,8.0
Salmonella,enterica,SRR3295718,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295733,Susceptible,GEN,1.0,Susceptible,1.0
Salmonella,enterica,SRR3295735,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295747,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295754,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR3295765,Susceptible,GEN,1.0,Susceptible,1.0
Salmonella,enterica,SRR3295766,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295772,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295792,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR3295801,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295822,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295830,Susceptible,GEN,1.0,Susceptible,1.0
Salmonella,enterica,SRR3295833,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295840,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295860,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295861,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295873,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295877,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295880,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295896,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295903,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295905,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3295916,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295921,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR3295936,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3295952,Susceptible,GEN,1.0,Susceptible,1.0
Campylobacter,jejuni,SRR3297723,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3297731,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3297732,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3297734,Resistant,TET,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3297737,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3297742,Resistant,TET,64.0,Resistant,64.0
Salmonella,enterica,SRR3306283,Susceptible,GEN,0.5,Susceptible,0.5
Campylobacter,jejuni,SRR3319956,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3319968,Susceptible,TET,0.5,Susceptible,0.5
Campylobacter,jejuni,SRR3319969,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319970,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319973,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319975,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319977,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319978,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319983,Resistant,TET,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3319985,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3319986,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3319987,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319988,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3319990,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319992,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319993,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3319994,Susceptible,TET,0.25,Susceptible,0.25
Campylobacter,jejuni,SRR3319995,Resistant,TET,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3320062,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321616,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321620,Susceptible,TET,1.0,Susceptible,1.0
Campylobacter,jejuni,SRR3321622,Susceptible,TET,0.5,Susceptible,0.5
Campylobacter,jejuni,SRR3321623,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321624,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321626,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321628,Resistant,TET,16.0,Resistant,16.0
Campylobacter,jejuni,SRR3321631,Susceptible,TET,1.0,Susceptible,1.0
Campylobacter,jejuni,SRR3321632,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321633,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3321635,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3321639,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321641,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321642,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321643,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321647,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321648,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321651,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3321655,Susceptible,TET,0.5,Susceptible,0.5
Salmonella,enterica,SRR3330383,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR3330384,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR3330385,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR3330386,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3330602,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR3344472,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR3345825,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR3345826,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR3345827,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR3345828,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR3345829,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR3345830,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR3345831,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR3345832,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR3345833,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR3345834,Resistant,GEN,16.0,Resistant,16.0
Campylobacter,jejuni,SRR3350788,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350799,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350801,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350802,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350808,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350809,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350811,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350812,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350813,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350814,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350821,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350833,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3350834,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3350836,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350838,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350839,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3350850,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350852,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350887,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350889,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3350890,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350891,Resistant,TET,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3350892,Resistant,TET,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3350893,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3350897,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350898,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350904,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3350905,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3350906,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3402079,Susceptible,TET,0.25,Susceptible,0.25
Campylobacter,jejuni,SRR3402080,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3402082,Susceptible,TET,0.5,Susceptible,0.5
Campylobacter,jejuni,SRR3402085,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3402091,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3402092,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3402093,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3402095,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3402096,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3402097,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3402101,Susceptible,TET,0.25,Susceptible,0.25
Campylobacter,jejuni,SRR3402105,Resistant,TET,64.0,Resistant,64.0
Streptococcus,pneumoniae,SRR345192,Susceptible,ERY,0.12,Susceptible,0.12
Streptococcus,pneumoniae,SRR345210,Resistant,ERY,32.0,Resistant,32.0
Streptococcus,pneumoniae,SRR345241,Resistant,ERY,8.0,Resistant,8.0
Streptococcus,pneumoniae,SRR345251,Resistant,ERY,32.0,Resistant,32.0
Streptococcus,pneumoniae,SRR345258,Resistant,ERY,32.0,Resistant,32.0
Streptococcus,pneumoniae,SRR346335,Resistant,ERY,4.0,Resistant,4.0
Streptococcus,pneumoniae,SRR346337,Resistant,ERY,4.0,Resistant,4.0
Campylobacter,jejuni,SRR3475824,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3475830,Susceptible,TET,0.25,Susceptible,0.25
Campylobacter,jejuni,SRR3475854,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3475856,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3475873,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3479923,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3479925,Susceptible,TET,0.25,Susceptible,0.25
Campylobacter,jejuni,SRR3479926,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3479932,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3479989,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3479992,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3479993,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3479996,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3479997,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3479998,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3479999,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3480023,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3480035,Susceptible,TET,0.12,Susceptible,0.12
Acinetobacter,baumannii,SRR3502988,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3502996,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503026,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503028,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503035,Susceptible,CAZ,2.0,Susceptible,2.0
Acinetobacter,baumannii,SRR3503038,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503443,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR3503444,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503451,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503456,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503459,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503476,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503602,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503603,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503610,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503615,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503622,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503626,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503631,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503820,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503822,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503825,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503827,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503830,Susceptible,CAZ,8.0,Susceptible,8.0
Acinetobacter,baumannii,SRR3503836,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503841,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503843,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503900,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR3503903,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR3503907,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503909,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503910,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR3503911,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3503913,Resistant,CAZ,64.0,Resistant,64.0
Acinetobacter,baumannii,SRR3504013,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3504014,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3504016,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3504095,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3504097,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3504099,Resistant,CAZ,32.0,Resistant,32.0
Acinetobacter,baumannii,SRR3504218,Resistant,CAZ,32.0,Resistant,32.0
Salmonella,enterica,SRR3509861,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR3509890,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR3509891,Susceptible,GEN,0.25,Susceptible,0.25
Streptococcus,pneumoniae,SRR351246,Resistant,ERY,16.0,Resistant,16.0
Streptococcus,pneumoniae,SRR351488,Susceptible,ERY,0.12,Susceptible,0.12
Acinetobacter,baumannii,SRR3536229,Resistant,CAZ,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3543479,Susceptible,TET,0.25,Susceptible,0.25
Campylobacter,jejuni,SRR3543480,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543481,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543484,Susceptible,TET,0.25,Susceptible,0.25
Campylobacter,jejuni,SRR3543485,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543486,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543487,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543488,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3543491,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543492,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3543493,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3543495,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543496,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543498,Susceptible,TET,0.5,Susceptible,0.5
Campylobacter,jejuni,SRR3543499,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543501,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3543503,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543504,Resistant,TET,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3543505,Resistant,TET,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3543506,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543507,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3543509,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3543510,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545750,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3545759,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545856,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545861,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3545862,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545864,Susceptible,TET,1.0,Susceptible,1.0
Campylobacter,jejuni,SRR3545867,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545868,Susceptible,TET,0.25,Susceptible,0.25
Campylobacter,jejuni,SRR3545870,Resistant,TET,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3545871,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545872,Resistant,TET,32.0,Resistant,32.0
Campylobacter,jejuni,SRR3545883,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545886,Susceptible,TET,0.06,Susceptible,0.06
Campylobacter,jejuni,SRR3545893,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3545907,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3545908,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545921,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545923,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545924,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3545936,Susceptible,TET,0.12,Susceptible,0.12
Campylobacter,jejuni,SRR3575110,Resistant,TET,64.0,Resistant,64.0
Campylobacter,jejuni,SRR3575114,Susceptible,TET,0.12,Susceptible,0.12
