genus	species	accession	genome	ani	new_genus	phenotype	antibiotic	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_platform	testing_standard	testing_standard_year	publication	isolation_source	isolation_country	collection_date	scientific_name_CAMDA	scientific_name_NCBI	scientific_name_Antibiogram	status	status_reference
Acinetobacter	baumannii	SRR1819800	ENA_SAMN03277092	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	NA	Sensititre GNX2F	CLSI	2013	28893775	bronchoalveolar lavage fluid	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3131210	ENA_SAMN04446472	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	VITEK 2	CLSI	2013	NA	Surveillance	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3131210	ENA_SAMN04446472	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	Surveillance	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3131155	ENA_SAMN04446449	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	VITEK 2	CLSI	2013	NA	Surveillance	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3223485	ENA_SAMN04549275	0.984	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	WOUND	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3223912	ENA_SAMN04549499	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	WOUND	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3159160	ENA_SAMN04482445	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	VITEK 2	CLSI	2013	NA	Wound	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3223920	ENA_SAMN04549507	0.981	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	WOUND	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3159159	ENA_SAMN04482444	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	VITEK 2	CLSI	2013	NA	Sterile Body Site	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3218389	ENA_SAMN04545397	0.984	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	STERILE BODY SITE	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3225242	ENA_SAMN04550116	0.984	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	WOUND	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3197591	ENA_SAMN04525191	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	Anaerobic Culture	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3146385	ENA_SAMN04457329	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	VITEK 2	CLSI	2013	NA	Sterile Body Site	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3227031	ENA_SAMN04555217	0.982	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	TISSUE	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3137569	ENA_SAMN04450955	0.984	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	MicroScan	CLSI	2013	NA	Wound	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3159150	ENA_SAMN04482435	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	VITEK 2	CLSI	2013	NA	Surveillance	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3224796	ENA_SAMN04549827	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	WOUND	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3228569	ENA_SAMN04555515	0.984	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	WOUND	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3131211	ENA_SAMN04446473	0.982	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	Blood	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3131213	ENA_SAMN04446475	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	MicroScan	CLSI	2013	NA	Respiratory	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3159154	ENA_SAMN04482439	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	VITEK 2	CLSI	2013	NA	Sterile Body Site	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3133087	ENA_SAMN04447702	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	VITEK 2	CLSI	2013	NA	Wound	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3223469	ENA_SAMN04549259	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	BLOOD	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3159151	ENA_SAMN04482436	0.983	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	MicroScan	CLSI	2013	NA	Surveillance	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3223172	ENA_SAMN04547099	0.982	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	WOUND	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3137570	ENA_SAMN04450956	0.984	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	Wound	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3227037	ENA_SAMN04555223	0.982	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	STERILE BODY SITE	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3225238	ENA_SAMN04550113	0.981	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	STERILE BODY SITE	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3137568	ENA_SAMN04450954	0.982	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	Wound	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3217329	ENA_SAMN04515403	0.982	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	WOUND	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3223557	ENA_SAMN04549307	0.984	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	WOUND	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3224996	ENA_SAMN04549878	0.984	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	BLOOD	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Acinetobacter	baumannii	SRR3228559	ENA_SAMN04555505	0.984	Acinetobacter	Intermediate	CAZ	NA	16	mg/L	Broth dilution	BD Phoenix	CLSI	2013	NA	BLOOD	USA	NA	Acinetobacter baumannii	Acinetobacter baumannii	Acinetobacter baumannii	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417329	ENA_SAMN05898669	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	Sensititre	CLSI	2013	28531208	Respiratory	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417329	ENA_SAMN05898669	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	Respiratory	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417380	ENA_SAMN05898588	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR069773	ENA_SAMEA1032471	0.99	Streptococcus	Susceptible	ERY	<	0.03	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR2072357	ENA_SAMN03764948	0.991	Streptococcus	Susceptible	ERY	=	0.06	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	NA	NA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR129188	ENA_SAMEA1463089	0.99	Streptococcus	Susceptible	ERY	NA	0.094	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR065971	ENA_SAMEA1032707	0.99	Streptococcus	Susceptible	ERY	<	0.03	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417408	ENA_SAMN05898613	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	Sensititre	CLSI	2013	28531208	Blood	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417408	ENA_SAMN05898613	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR129205	ENA_SAMEA1463013	0.99	Streptococcus	Susceptible	ERY	NA	0.064	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR2072248	ENA_SAMN03764932	0.991	Streptococcus	Susceptible	ERY	=	0.06	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	NA	NA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417391	NA	NA	NA	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417391	NA	NA	NA	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	Respiratory	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417391	NA	NA	NA	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	Sensititre	CLSI	2013	28531208	Respiratory	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417397	ENA_SAMN05898603	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	Blood	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417302	ENA_SAMN05898644	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	Blood	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417302	ENA_SAMN05898644	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417370	ENA_SAMN05898579	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417370	ENA_SAMN05898579	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	Blood	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR2072224	ENA_SAMN03765038	0.99	Streptococcus	Susceptible	ERY	<=	0.03	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	NA	NA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417299	ENA_SAMN05898544	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR016843	NA	NA	NA	Susceptible	ERY	NA	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	NA	Germany	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR069713	ENA_SAMEA1032450	0.991	Streptococcus	Susceptible	ERY	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR069782	ENA_SAMEA1032583	0.99	Streptococcus	Susceptible	ERY	NA	0.06	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR124252	ENA_SAMEA1463226	0.991	Streptococcus	Susceptible	ERY	NA	0.094	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR2072296	ENA_SAMN03764965	0.99	Streptococcus	Susceptible	ERY	<=	0.03	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	NA	NA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR2072227	ENA_SAMN03764951	0.99	Streptococcus	Susceptible	ERY	<=	0.03	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	NA	NA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR068046	ENA_SAMEA1032717	0.991	Streptococcus	Susceptible	ERY	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR069789	ENA_SAMEA1032562	0.991	Streptococcus	Susceptible	ERY	<	0.03	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR065342	ENA_SAMEA1032634	0.989	Streptococcus	Susceptible	ERY	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR069708	ENA_SAMEA1032423	0.99	Streptococcus	Susceptible	ERY	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR2072343	ENA_SAMN03764939	0.99	Streptococcus	Susceptible	ERY	=	0.06	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	NA	NA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR2072281	ENA_SAMN03765027	0.99	Streptococcus	Susceptible	ERY	=	0.06	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	NA	NA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR069786	ENA_SAMEA1032491	0.99	Streptococcus	Susceptible	ERY	<	0.03	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417317	ENA_SAMN05898658	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417291	ENA_SAMN05898636	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417291	ENA_SAMN05898636	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	Pleural Fluid	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR124258	ENA_SAMEA1463274	0.991	Streptococcus	Susceptible	ERY	NA	0.064	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR023428	NA	NA	NA	Susceptible	ERY	<=	0.125	mg/L	Broth dilution	NA	CLSI	2013	NA	Sputum	United Kingdom	NA	Streptococcus pneumoniae	NA	NA	Missing_All	No_sources
Streptococcus	pneumoniae	ERR023428	NA	NA	NA	Susceptible	ERY	<=	0.125	mg/L	Broth dilution	NA	CLSI	2013	NA	Nasopharynx	United Kingdom	NA	Streptococcus pneumoniae	NA	NA	Missing_All	No_sources
Streptococcus	pneumoniae	ERR023428	NA	NA	NA	Resistant	ERY	NA	2	mg/L	Broth dilution	NA	CLSI	2013	NA	Blood	USA	NA	Streptococcus pneumoniae	NA	NA	Missing_All	No_sources
Streptococcus	pneumoniae	ERR023428	NA	NA	NA	Resistant	ERY	NA	1	mg/L	Broth dilution	NA	CLSI	2013	NA	Blood	United Kingdom	NA	Streptococcus pneumoniae	NA	NA	Missing_All	No_sources
Streptococcus	pneumoniae	ERR129142	ENA_SAMEA1463168	0.99	Streptococcus	Susceptible	ERY	NA	0.094	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417367	NA	NA	NA	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	Sensititre	CLSI	2013	NA	Blood	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417367	NA	NA	NA	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR065327	ENA_SAMEA1032647	0.99	Streptococcus	Susceptible	ERY	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417359	ENA_SAMN05898569	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417343	ENA_SAMN05898556	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	Sensititre	CLSI	2013	28531208	Blood	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR307616	BVBRC_760756.3	0.991	Streptococcus	Susceptible	ERY	=	0.12	NA	NA	NA	CLSI	2013	NA	blood	USA	NA	Streptococcus pneumoniae	NA	NA	Missing_All	No_sources
Streptococcus	pneumoniae	SRR4417305	ENA_SAMN05898647	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	Sensititre	CLSI	2013	28531208	Blood	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	SRR4417354	ENA_SAMN05898564	0.99	Streptococcus	Susceptible	ERY	<=	0.25	mg/L	Broth dilution	NA	CLSI	2013	28531208	NA	Canada	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR129117	ENA_SAMEA1463290	0.99	Streptococcus	Susceptible	ERY	NA	0.064	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
Streptococcus	pneumoniae	ERR069759	ENA_SAMEA1032677	0.991	Streptococcus	Susceptible	ERY	<	0.03	mg/L	Broth dilution	NA	CLSI	2013	23644493	nasopharynx	USA	NA	Streptococcus pneumoniae	Streptococcus pneumoniae	Streptococcus pneumoniae	Matched_NCBI_Antibiogram	Good_sources
